player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Poliidara-Netherwind,3/22/20,03:23:22,1584865402-5,[Book: Gift of the Wild],17682,item:17682::::::::60,Offspec / PvP/Greed,1,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,4,false,Book,,,Onyxia
Poliidara-Netherwind,3/27/20,01:44:25,1585291465-0,[Onyxia Hide Backpack],17966,item:17966::::::::60,Mainspec /Need,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,2,false,Bag,Bag,,Onyxia
Poliidara-Netherwind,3/27/20,01:45:22,1585291522-2,[Codex: Prayer of Fortitude II],17414,item:17414::::::::60,Offspec / PvP/Greed,1,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,4,false,Book,,,Onyxia
Poliidara-Netherwind,4/17/20,05:04:33,1587117873-2,[Primal Hakkari Stanchion],19718,item:19718::::::::60,Mainspec /Need,2,PRIEST,,High Priest Venoxis,0,0,20,,,2,false,Quest,,,High Priest Venoxis
Poliidara-Netherwind,4/17/20,05:25:11,1587119111-7,[Mar'li's Eye],19930,item:19930::::::::60,Candidate didn't respond on time,1,PRIEST,,High Priestess Mar'li,0,0,20,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,|cff0070dd|Hitem:18469::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,TIMEOUT,false,Miscellaneous,Trinket,,High Priestess Mar'li
Poliidara-Netherwind,4/24/20,05:01:26,1587722486-5,[Primal Hakkari Sash],19720,item:19720::::::::60,Minor Upgrade,0,PRIEST,,High Priest Venoxis,0,0,20,,,3,false,Quest,,,High Priest Venoxis
Poliidara-Netherwind,6/01/20,03:41:23,1591000883-6,[Recipe: Greater Arcane Elixir],13493,item:13493::::::::60,Offline or RCLootCouncil not installed,0,PRIEST,Onyxia's Lair-40 Player,Unknown,9,249,40,,,NOTHING,false,Alchemy,,,Poliidara-Netherwind
Poliidara-Netherwind,8/07/20,03:42:35,1596789755-17,[Essence Gatherer],19435,item:19435::::::::60,Best Available,3,PRIEST,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:13938::::::::60:::1::::|h[Bonecreeper Stylus]|h|r,,1,false,Wands,,,Wiggly-Netherwind
Poliidara-Netherwind,8/07/20,04:27:09,1596792429-23,[Mana Igniting Cord],19136,item:19136::::::::60,Offspec / PvP/Greed,5,PRIEST,,Garr,0,0,0,|cffa335ee|Hitem:19842::::::::60:::11::::|h[Zandalar Confessor's Bindings]|h|r,,4,false,Cloth,Waist,,Wiggly-Netherwind
Poliidara-Netherwind,8/28/20,02:40:18,1598600418-9,[Bindings of Transcendence],16926,item:16926::::::::60,Mainspec /Need,5,PRIEST,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:19843::::::::60:::11::::|h[Zandalar Confessor's Wraps]|h|r,,2,false,Cloth,Wrist,,Wiggly-Netherwind
Poliidara-Netherwind,9/18/20,04:18:54,1600420734-25,[Robes of Transcendence],16923,item:16923::::::::60,Mainspec /Need,7,PRIEST,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16815:928:::::::60:::::::|h[Robes of Prophecy]|h|r,,2,false,Cloth,Chest,,Nefarian
Doughboì-Netherwind,11/13/20,03:49:03,1605260943-25,[Ring of Spell Power],19147,item:19147::::::::60,Best Available,3,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:17768::::::::60:::11::::|h[Woodseed Hoop]|h|r,|cff0070dd|Hitem:22433::::::::60:::1::::|h[Don Mauricio's Band of Domination]|h|r,1,false,Miscellaneous,Finger,,Wiggly-Netherwind
Doughboì-Netherwind,11/20/20,03:45:16,1605865516-12,[Earthfury Helmet],16842,item:16842::::::::60,Best Available,6,SHAMAN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:22720::::::::60:::::::|h[Zulian Headdress]|h|r,,1,false,Mail,Head,,Wiggly-Netherwind
Doughboì-Netherwind,11/20/20,03:45:25,1605865525-14,[Earthfury Epaulets],16844,item:16844::::::::60,Best Available,5,SHAMAN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:19928::::::::60:::::::|h[Animist's Spaulders]|h|r,,1,false,Mail,Shoulder,,Wiggly-Netherwind
Doughboì-Netherwind,11/20/20,03:57:41,1605866261-28,[Legplates of Ten Storms],16946,item:16946::::::::60,Best Available,5,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19877::::::::60:::::::|h[Animist's Leggings]|h|r,,1,false,Mail,Legs,,Ragnaros
Doughboì-Netherwind,11/25/20,04:01:41,1606298501-41,[Aurastone Hammer],17105,item:17105::::::::60,Best Available,3,SHAMAN,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:19965::::::::60:::::::|h[Wushoolay's Poker]|h|r,|cff0070dd|Hitem:19922::::::::60:::::::|h[Arlokk's Hoodoo Stick]|h|r,1,false,One-Handed Maces,One-Hand,,Wiggly-Netherwind
Doughboì-Netherwind,11/25/20,04:31:19,1606300279-55,[Fireproof Cloak],18811,item:18811::::::::60,Offspec / PvP/Greed,2,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:19870::::::::60:::::::|h[Hakkari Loa Cloak]|h|r,,4,false,Cloth,Back,,Wiggly-Netherwind
Doughboì-Netherwind,12/28/20,04:32:18,1609151538-2,[Helmet of Ten Storms],16947,item:16947::::::::60,Best Available,4,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:22720::::::::60:::::::|h[Zulian Headdress]|h|r,,1,false,Mail,Head,,Onyxia
Doughboì-Netherwind,1/08/21,01:45:27,1610091927-0,[Gem of Nerubis],22937,item:22937::::::::60,Mainspec /Need,5,SHAMAN,Naxxramas-40 Player,Anub'Rekhan,9,533,40,|cff0070dd|Hitem:19922::::::::60:::::::|h[Arlokk's Hoodoo Stick]|h|r,,2,false,Miscellaneous,Held In Off-hand,,Anub'Rekhan
Foogiano-Netherwind,8/14/20,02:45:04,1597391104-3,[Venomous Totem],19342,item:19342::::::::60,Offspec / PvP/Greed,4,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:18465::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,|cff0070dd|Hitem:13965::::::::60:::11::::|h[Blackhand's Breadth]|h|r,4,false,Miscellaneous,Trinket,,Broodlord Lashlayer
Foogiano-Netherwind,8/21/20,04:11:34,1598001094-6,[Bloodfang Bracers],16911,item:16911::::::::60,Best Available,5,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16825::::::::60:::::::|h[Nightslayer Bracelets]|h|r,,1,false,Leather,Wrist,,Remiel-Netherwind
Foogiano-Netherwind,8/28/20,02:39:34,1598600374-3,[Bloodfang Boots],16906,item:16906::::::::60,Mainspec /Need,8,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16824::::::::60:::::::|h[Nightslayer Boots]|h|r,,2,false,Leather,Feet,,Broodlord Lashlayer
Foogiano-Netherwind,8/30/20,23:17:43,1598847463-0,[Blue Qiraji Resonating Crystal],21218,item:21218::::::::60,Best Available,0,ROGUE,Temple of Ahn'Qiraj-40 Player,Unknown,9,531,40,,,1,false,Junk,,,Foogiano-Netherwind
Foogiano-Netherwind,9/04/20,03:32:07,1599208327-13,[Bloodfang Gloves],16907,item:16907::::::::60,Mainspec /Need,7,ROGUE,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:16826::::::::60:::::::|h[Nightslayer Gloves]|h|r,,2,false,Leather,Hands,,Wiggly-Netherwind
Foogiano-Netherwind,9/25/20,03:47:05,1601023625-4,[Bloodfang Belt],16910,item:16910::::::::60,Mainspec /Need,4,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16827::::::::60:::::::|h[Nightslayer Belt]|h|r,,2,false,Leather,Waist,,Wiggly-Netherwind
Foogiano-Netherwind,9/27/20,20:47:51,1601257671-4,[Bloodfang Chestpiece],16905,item:16905::::::::60,Best Available,6,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16820::::::::60:::::::|h[Nightslayer Chestpiece]|h|r,,1,false,Leather,Chest,,Nefarian
Docholmes-Netherwind,3/08/20,04:44:57,1583660697-5,[Helmet of Ten Storms],16947,item:16947::::::::60,Best Available,3,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:18870::::::::60:::::::|h[Helm of the Lifegiver]|h|r,,1,false,Mail,Head,,Onyxia
Docholmes-Netherwind,3/23/20,02:37:39,1584949059-12,[Malistar's Defender],17106,item:17106::::::::60,Offspec / PvP/Greed,4,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,,4,false,Shields,Off Hand,,Ragnaros
Docholmes-Netherwind,3/30/20,00:18:48,1585545528-0,[Earthfury Boots],16837,item:16837::::::::60,Best Available,7,SHAMAN,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:18507:1843:::::::60:::1::::|h[Boots of the Full Moon]|h|r,,1,false,Mail,Feet,,Lucifron
Docholmes-Netherwind,4/05/20,23:51:44,1586148704-7,[Greaves of Ten Storms],16949,item:16949::::::::60,Best Available,1,SHAMAN,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16837::::::::60:::::::|h[Earthfury Boots]|h|r,,1,false,Mail,Feet,,Broodlord Lashlayer
Docholmes-Netherwind,4/24/20,03:10:21,1587715821-8,[Earthfury Vestments],16841,item:16841::::::::60,Mainspec /Need,5,SHAMAN,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:13346::::::::60:::1::::|h[Robes of the Exalted]|h|r,,2,false,Mail,Chest,need for 3 and 5 set,Golemagg the Incinerator
Docholmes-Netherwind,4/26/20,21:49:47,1587955787-3,[Pendant of the Fallen Dragon],19371,item:19371::::::::60,Mainspec /Need,5,SHAMAN,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cff0070dd|Hitem:18723::::::::60:::1::::|h[Animated Chain Necklace]|h|r,,2,false,Miscellaneous,Neck,,Vaelastrasz the Corrupt
Docholmes-Netherwind,4/27/20,00:39:46,1587965986-14,[Epaulets of Ten Storms],16945,item:16945::::::::60,Mainspec /Need,10,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16844::::::::60:::::::|h[Earthfury Epaulets]|h|r,,2,false,Mail,Shoulder,,Chromaggus
Docholmes-Netherwind,5/03/20,21:26:13,1588559173-1,[Bracers of Ten Storms],16943,item:16943::::::::60,Mainspec /Need,1,SHAMAN,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16840:2566:::::::60:::::::|h[Earthfury Bracers]|h|r,,2,false,Mail,Wrist,,Razorgore the Untamed
Docholmes-Netherwind,5/04/20,00:47:56,1588571276-7,[Pure Elementium Band],19382,item:19382::::::::60,Best Available,6,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,|cff0070dd|Hitem:19920::::::::60:::::::|h[Primalist's Band]|h|r,1,false,Miscellaneous,Finger,,Nefarian
Docholmes-Netherwind,6/01/20,03:35:15,1591000515-3,[Onyxia Hide Backpack],17966,item:17966::::::::60,Offline or RCLootCouncil not installed,0,SHAMAN,Onyxia's Lair-40 Player,Unknown,9,249,40,,,NOTHING,false,Bag,Bag,,Docholmes-Netherwind
Docholmes-Netherwind,6/07/20,22:41:30,1591587690-4,[Natural Alignment Crystal],19344,item:19344::::::::60,Best Available,6,SHAMAN,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:19950::::::::60:::11::::|h[Zandalarian Hero Charm]|h|r,|cff0070dd|Hitem:20503::::::::60:::11::::|h[Enamored Water Spirit]|h|r,1,false,Miscellaneous,Trinket,,Firemaw
Docholmes-Netherwind,6/28/20,23:55:00,1593406500-24,[Breastplate of Ten Storms],16950,item:16950::::::::60,Mainspec /Need,0,SHAMAN,,Chromaggus,0,0,0,,,2,false,Mail,Chest,,Wiggly-Netherwind
Docholmes-Netherwind,8/07/20,02:23:41,1596785021-4,[Belt of Ten Storms],16944,item:16944::::::::60,Minor Upgrade,7,SHAMAN,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:14553::::::::60:::::::|h[Sash of Mercy]|h|r,,3,false,Mail,Waist,,Wiggly-Netherwind
Docholmes-Netherwind,8/14/20,03:34:29,1597394069-13,[Gauntlets of Ten Storms],16948,item:16948::::::::60,Offspec / PvP/Greed,7,SHAMAN,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:18527::::::::60:::1::::|h[Harmonious Gauntlets]|h|r,,4,false,Mail,Hands,,Wiggly-Netherwind
Docholmes-Netherwind,8/21/20,05:56:04,1598007364-2,[Rejuvenating Gem],19395,item:19395::::::::60,Best Available,5,SHAMAN,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:20503::::::::60:::11::::|h[Enamored Water Spirit]|h|r,|cffa335ee|Hitem:19950::::::::60:::11::::|h[Zandalarian Hero Charm]|h|r,1,false,Miscellaneous,Trinket,,Flamegor
Docholmes-Netherwind,9/13/20,22:15:18,1600053318-9,[Totem of Life],22396,item:22396::::::::60,Best Available,7,SHAMAN,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,,,1,false,Totems,Relic,,Fankriss the Unyielding
Docholmes-Netherwind,9/20/20,22:12:37,1600657957-8,[Creeping Vine Helm],21669,item:21669::::::::60,Mainspec /Need,7,SHAMAN,Temple of Ahn'Qiraj-40 Player,Battleguard Sartura,9,531,40,|cffa335ee|Hitem:18870:2587:::::::60:::::::|h[Helm of the Lifegiver]|h|r,,2,false,Leather,Head,,Battleguard Sartura
Docholmes-Netherwind,9/25/20,04:47:10,1601027230-2,[Primalist's Linked Legguards],19401,item:19401::::::::60,Offspec / PvP/Greed,7,SHAMAN,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:16946:2587:::::::60:::::::|h[Legplates of Ten Storms]|h|r,,4,false,Mail,Legs,,Wiggly-Netherwind
Docholmes-Netherwind,9/27/20,21:21:24,1601259684-13,[Green Qiraji Resonating Crystal],21323,item:21323::::::::60,Mainspec /Need,0,SHAMAN,Temple of Ahn'Qiraj-40 Player,Nefarian,9,531,40,,,2,false,Junk,,,Nefarian
Docholmes-Netherwind,9/27/20,22:30:46,1601263846-23,[Wasphide Gauntlets],21617,item:21617::::::::60,Mainspec /Need,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,|cff0070dd|Hitem:18527:2617:::::::60:::1::::|h[Harmonious Gauntlets]|h|r,,2,false,Leather,Hands,,Princess Huhuran
Docholmes-Netherwind,10/04/20,21:43:04,1601865784-6,[Sartura's Might],21666,item:21666::::::::60,Mainspec /Need,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Battleguard Sartura,9,531,40,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,,2,false,Miscellaneous,Held In Off-hand,,Battleguard Sartura
Docholmes-Netherwind,10/05/20,00:00:27,1601874027-4,[Blue Qiraji Resonating Crystal],21218,item:21218::::::::60,Mainspec /Need,0,SHAMAN,Temple of Ahn'Qiraj-40 Player,Unknown,9,531,40,,,2,false,Junk,,,Docholmes-Netherwind
Docholmes-Netherwind,10/12/20,02:53:23,1602489203-1,[Grasp of the Old God],21582,item:21582::::::::60,Mainspec /Need,9,SHAMAN,Temple of Ahn'Qiraj-40 Player,C'thun,9,531,40,|cffa335ee|Hitem:16944::::::::60:::::::|h[Belt of Ten Storms]|h|r,,2,false,Cloth,Waist,,C'thun
Docholmes-Netherwind,10/23/20,04:28:30,1603445310-44,[Empowered Leggings],19385,item:19385::::::::60,Best Available,8,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16946:2587:::::::60:::::::|h[Legplates of Ten Storms]|h|r,,1,false,Cloth,Legs,,Wiggly-Netherwind
Docholmes-Netherwind,10/25/20,22:45:08,1603683908-11,[Grasp of the Fallen Emperor],21607,item:21607::::::::60,Offspec / PvP/Greed,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:21582::::::::60:::::::|h[Grasp of the Old God]|h|r,,4,false,Mail,Waist,,Twin Emperors
Docholmes-Netherwind,10/30/20,03:05:03,1604045103-22,[Boots of Pure Thought],19437,item:19437::::::::60,Best Available,6,SHAMAN,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16949:464:::::::60:::::::|h[Greaves of Ten Storms]|h|r,,1,false,Cloth,Feet,,Wiggly-Netherwind
Docholmes-Netherwind,11/02/20,02:25:13,1604305513-27,[Cauterizing Band],19140,item:19140::::::::60,Mainspec /Need,4,SHAMAN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:19382::::::::60:::::::|h[Pure Elementium Band]|h|r,|cffa335ee|Hitem:19138::::::::60:::::::|h[Band of Sulfuras]|h|r,2,false,Miscellaneous,Finger,,Majordomo Executus
Docholmes-Netherwind,11/02/20,03:14:06,1604308446-35,[Shard of the Scale],17064,item:17064::::::::60,Mainspec /Need,4,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:20503::::::::60:::11::::|h[Enamored Water Spirit]|h|r,|cffa335ee|Hitem:19395::::::::60:::::::|h[Rejuvenating Gem]|h|r,2,false,Miscellaneous,Trinket,,Onyxia
Docholmes-Netherwind,11/15/20,23:18:19,1605503899-5,[Scaled Leggings of Qiraji Fury],21668,item:21668::::::::60,Offspec / PvP/Greed,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:19385::::::::60:::::::|h[Empowered Leggings]|h|r,,4,false,Mail,Legs,,Wiggly-Netherwind
Docholmes-Netherwind,11/22/20,22:36:06,1606106166-7,[Robes of the Guardian Saint],21663,item:21663::::::::60,Mainspec /Need,5,SHAMAN,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,|cffa335ee|Hitem:16950::::::::60:::::::|h[Breastplate of Ten Storms]|h|r,,2,false,Cloth,Chest,,Fankriss the Unyielding
Docholmes-Netherwind,11/22/20,23:16:19,1606108579-14,[Vek'lor's Diadem],20930,item:20930::::::::60,Offspec / PvP/Greed,2,SHAMAN,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:21663::::::::60:::::::|h[Robes of the Guardian Saint]|h|r,,4,false,Quest,,,Twin Emperors
Docholmes-Netherwind,12/04/20,03:57:31,1607075851-26,[Gauntlets of Kalimdor],21624,item:21624::::::::60,Offspec / PvP/Greed,3,SHAMAN,Temple of Ahn'Qiraj-40 Player,Viscidus,9,531,40,|cffa335ee|Hitem:21617:2617:::::::60:::::::|h[Wasphide Gauntlets]|h|r,,4,false,Mail,Hands,,Viscidus
Docholmes-Netherwind,12/13/20,22:10:09,1607919009-4,[The Widow's Embrace],22942,item:22942::::::::60,Mainspec /Need,5,SHAMAN,Naxxramas-40 Player,Grand Widow Faerlina,9,533,40,|cffa335ee|Hitem:19890:2505:::::::60:::::::|h[Jin'do's Hexxer]|h|r,|cffa335ee|Hitem:21666::::::::60:::::::|h[Sartura's Might]|h|r,2,false,One-Handed Maces,One-Hand,,Grand Widow Faerlina
Docholmes-Netherwind,1/17/21,21:45:04,1610963104-5,[Head of Onyxia],18422,item:18422::::::::60,Best Available,5,SHAMAN,Onyxia's Lair-40 Player,Unknown,9,249,40,,,1,false,Quest,,,Docholmes-Netherwind
Wanis-Netherwind,8/14/20,02:45:15,1597391115-5,[Rune of Metamorphosis],19340,item:19340::::::::60,Best Available,8,DRUID,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:11815::::::::60:::1::::|h[Hand of Justice]|h|r,|cff1eff00|Hitem:19120::::::::60:::11::::|h[Rune of the Guard Captain]|h|r,1,false,Miscellaneous,Trinket,,Wiggly-Netherwind
Wanis-Netherwind,8/14/20,03:34:24,1597394064-12,[Stormrage Pauldrons],16902,item:16902::::::::60,Offspec / PvP/Greed,6,DRUID,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:12927::::::::60:::1::::|h[Truestrike Shoulders]|h|r,,4,false,Leather,Shoulder,,Chromaggus
Wanis-Netherwind,8/24/20,01:38:10,1598251090-12,[Mantle of Wicked Revenge],21665,item:21665::::::::60,Best Available,6,DRUID,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,|cffa335ee|Hitem:20194::::::::60:::14::::|h[Defiler's Leather Shoulders]|h|r,,1,false,Leather,Shoulder,,Fankriss the Unyielding
Wanis-Netherwind,8/28/20,02:39:03,1598600343-0,[Stormrage Bracers],16904,item:16904::::::::60,Offspec / PvP/Greed,8,DRUID,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cff0070dd|Hitem:19687:1885:::::::60:::::::|h[Primal Batskin Bracers]|h|r,,4,false,Leather,Wrist,,Wiggly-Netherwind
Wanis-Netherwind,8/28/20,02:40:11,1598600411-8,[Spineshatter],19335,item:19335::::::::60,Offspec / PvP/Greed,6,DRUID,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cff0070dd|Hitem:22348::::::::60:::11::::|h[Doomulus Prime]|h|r,,4,false,One-Handed Maces,Main Hand,,Wiggly-Netherwind
Wanis-Netherwind,8/28/20,03:51:19,1598604679-25,[Head of Nefarian],19002,item:19002::::::::60,Best Available,4,DRUID,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Nefarian
Wanis-Netherwind,8/30/20,23:39:01,1598848741-2,[Yellow Qiraji Resonating Crystal],21324,item:21324::::::::60,Best Available,0,DRUID,Temple of Ahn'Qiraj-40 Player,Unknown,9,531,40,,,1,false,Junk,,,Wanis-Netherwind
Wanis-Netherwind,8/31/20,00:24:02,1598851442-5,[Gloves of Enforcement],21672,item:21672::::::::60,Best Available,7,DRUID,Temple of Ahn'Qiraj-40 Player,Battleguard Sartura,9,531,40,|cff0070dd|Hitem:15063:1887:::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,1,false,Leather,Hands,,Battleguard Sartura
Wanis-Netherwind,8/31/20,00:37:18,1598852238-8,[Hive Tunneler's Boots],21645,item:21645::::::::60,Minor Upgrade,6,DRUID,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,|cff0070dd|Hitem:19906::::::::60:::::::|h[Blooddrenched Footpads]|h|r,,3,false,Leather,Feet,,Fankriss the Unyielding
Wanis-Netherwind,9/04/20,03:31:33,1599208293-10,[Elementium Threaded Cloak],19386,item:19386::::::::60,Mainspec /Need,8,DRUID,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:19907:849:::::::60:::::::|h[Zulian Tigerhide Cloak]|h|r,,2,false,Cloth,Back,Tank OS,Chromaggus
Wanis-Netherwind,9/06/20,22:33:34,1599449614-2,[Leggings of Immersion],21698,item:21698::::::::60,Offspec / PvP/Greed,3,DRUID,Temple of Ahn'Qiraj-40 Player,The Prophet Skeram,9,531,40,|cff0070dd|Hitem:20665::::::2157:1286066048:60:::::::|h[Abyssal Leather Leggings of Striking]|h|r,,4,false,Leather,Legs,,The Prophet Skeram
Wanis-Netherwind,9/06/20,23:22:21,1599452541-9,[Necklace of Purity],21678,item:21678::::::::60,Best Available,6,DRUID,Temple of Ahn'Qiraj-40 Player,Battleguard Sartura,9,531,40,|cffa335ee|Hitem:18404::::::::60:::11::::|h[Onyxia Tooth Pendant]|h|r,,1,false,Miscellaneous,Neck,for NR soak set,Battleguard Sartura
Wanis-Netherwind,9/13/20,21:25:35,1600050335-3,[Beetle Scaled Wristguards],21708,item:21708::::::::60,Best Available,5,DRUID,Temple of Ahn'Qiraj-40 Player,The Prophet Skeram,9,531,40,|cff0070dd|Hitem:19687:1885:::::::60:::::::|h[Primal Batskin Bracers]|h|r,,1,false,Leather,Wrist,NR soaking,The Prophet Skeram
Wanis-Netherwind,9/14/20,00:45:59,1600062359-27,[Green Qiraji Resonating Crystal],21323,item:21323::::::::60,Best Available,0,DRUID,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,,,1,false,Junk,,,Twin Emperors
Wanis-Netherwind,9/20/20,22:45:07,1600659907-15,[Cloak of the Golden Hive],21621,item:21621::::::::60,Best Available,4,DRUID,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:21456::::::::60:::::::|h[Sandstorm Cloak]|h|r,,1,false,Cloth,Back,,Princess Huhuran
Wanis-Netherwind,9/25/20,03:47:57,1601023677-9,[Head of the Broodlord Lashlayer],20383,item:20383::::::::60,Best Available,5,DRUID,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,,,1,false,Quest,,On quest,Broodlord Lashlayer
Wanis-Netherwind,9/27/20,20:48:10,1601257690-5,[Stormrage Chestguard],16897,item:16897::::::::60,Offspec / PvP/Greed,5,DRUID,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:21467:1892:::::::60:::::::|h[Thick Silithid Chestguard]|h|r,,4,false,Leather,Chest,PvP,Nefarian
Wanis-Netherwind,9/27/20,20:48:43,1601257723-6,[Archimtiros' Ring of Reckoning],19376,item:19376::::::::60,Mainspec /Need,5,DRUID,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18879::::::::60:::::::|h[Heavy Dark Iron Ring]|h|r,|cffa335ee|Hitem:21203::::::::60:::11::::|h[Signet Ring of the Bronze Dragonflight]|h|r,2,false,Miscellaneous,Finger,,Nefarian
Wanis-Netherwind,9/27/20,23:23:20,1601267000-28,[Gloves of the Hidden Temple],21605,item:21605::::::::60,Best Available,4,DRUID,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:21672:2564:::::::60:::::::|h[Gloves of Enforcement]|h|r,,1,false,Leather,Hands,Tank Set,Wiggly-Netherwind
